都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
石川県,鹿島郡鳥屋町,136,54,30,36,59,30,,井戸,用水,70,,,15.7,,,6.5,7.1,,,,,,6200,,0.62,,,16.8,1.8,,,,2.3,10.9,,,,,0.8,,1.84,,,,,,19.1,,,,0,,,,,2,,,,,54.308,,,,,,,,,48.3,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡鳥屋町,136,54,0,36,58,50,,井戸,用水,,,,15.4,,,6.5,7.3,,,,,,9000,,0.15,,,13.7,1.6,,,,2.1,6.3,,,,,0,,0.05,,,,,,13.5,,,,0,,,,,2.4,,,,,43.324,,,,,,,,,40.4,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡鳥屋町,136,53,20,36,58,30,,井戸,用水,100,,,15.5,,,6.8,7.2,,,,,,8100,,1.06,,,13.4,1.2,,,,3.4,9.7,,,,,0,,0.05,,,,,,16.1,,,,0,,,,,3,,,,,54.308,,,,,,,,,30.5,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡鹿島町,136,55,50,36,58,20,,井戸,用水,,,,14.4,,,6.3,6.8,,,,,,7000,,0.35,,,10.3,1.4,,,,4.1,9.4,,,,,0,,0.05,,,,,,16,,,,0,,,,,6.8,,,,,34.171,,,,,,,,,18.3,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡鹿島町,136,53,50,36,57,40,,井戸,用水,,,,15.8,,,7.1,7.4,,,,,,5100,,,,,13.7,0.8,,,,5.1,16.4,,,,,0.8,,0.8,,,,,,11.7,,,,0,,,,,1.8,,,,,92.75,,,,,,,,,32,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡鹿島町,136,52,40,36,57,0,,井戸,用水,,,,17.5,,,6.8,7.3,,,,,,4400,,2.12,,,23.1,1.6,,,,5,10.5,,,,,4.24,,7.72,,,,,,13.6,,,,0,,,,,0.5,,,,,93.791,,,,,,,,,42.7,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡鹿島町,136,52,20,36,56,40,,井戸,用水,,,,16.2,,,6.8,7.3,,,,,,5600,,2.25,,,16.8,1.5,,,,4.2,9.2,,,,,5.52,,6.04,,,,,,13.5,,,,0,,,,,0.9,,,,,72.004,,,,,,,,,30.5,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡鹿島町,136,53,0,36,56,50,,井戸,用水,,,,18.1,,,7.3,7.6,,,,,,3600,,1.4,,,21.4,2,,,,8.5,22.5,,,,,1.05,,1.05,,,,,,14.7,,,,0,,,,,0.8,,,,,137.905,,,,,,,,,31.5,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡鹿西町,136,52,30,36,57,30,,井戸,用水,,,,18.1,,,5.8,6.6,,,,,,3900,,1.29,,,17.2,7,,,,5.1,18.5,,,,,0.12,,0.2,,,,,,25.3,,,,0,,,,,15.6,,,,,67.122,,,,,,,,,25.7,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡鹿西町,136,50,10,36,56,20,,井戸,用水,,,,18.1,,,8,,,,,,,3500,,1.3,,,23.5,2.5,,,,6.4,23.5,,,,,0.76,,1.87,,,,,,15.3,,,,0,,,,,0.5,,,,,150.109,,,,,,,,,27.2,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
