都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,210,,,40.6,,,8.31,,,,,,,,,,,,538,12.2,,,0.087(ppm),0.00,121,,,,,,,,,,,,,802,,,,,,,,,245,,,,0.079(ppm),39.1,,,,,,,,,,,,,,,,,,,,,1990,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,210,,,40.5,,,8.2,,,,,,,,,,,,533,11.1,,,0.051(ppm),0.00,116,,,,,,,,,,,,,773,,,,,,,,,254,,,,0.044(ppm),36.7,,,,,,,,,,,,,,,,,,,,,1991,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,210,,,40.1,,,8.28,,,,,,,,,,,,475,10.9,,,-(ppm),0.00,113,,,,,,,,,,,,,739,,,,,,,,,264,,,,-(ppm),32.0,,,,,,,,,,,,,,,,,,,,,1992,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.3,,,,,,,,不明,温泉・鉱泉,360,,,35.0,,,8.1,,,,,,,,,,,,-,-,,,-(ppm),-,15.6,,,,,,,,,,,,,54.4,,,,,,,,,6.4,,,,-(ppm),69.8,,,,,,,,,,,,,,,,,,,,,1951,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.3,,,,,,,,不明,温泉・鉱泉,360,,,33.0,,,-,,,,,,,,,,,,-,-,,,-(ppm),-,-,,,,,,,,,,,,,30.7,,,,,,,,,5.00,,,,-(ppm),76.6,,,,,,,,,,,,,,,,,,,,,1969,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.3,,,,,,,,不明,温泉・鉱泉,360,,,32.7,,,8.24,,,,,,,,,,,,37.6,2.55,,,0.018(ppm),0.778,5.29,,,,,,,,,,,,,24.4,,,,,,,,,3.28,,,,0.348(ppm),75.6,,,,,,,,,,,,,,,,,,,,,1992,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.4,,,,,,,,不明,温泉・鉱泉,350,,,33.0,,,7.8,,,,,,,,,,,,-,-,,,-(ppm),10.4,23.7,,,,,,,,,,,,,119,,,,,,,,,4.0,,,,-(ppm),-,,,,,,,,,,,,,,,,,,,,,1951,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.4,,,,,,,,不明,温泉・鉱泉,350,,,30.7,,,7.82,,,,,,,,,,,,101,7.0,,,-(ppm),8.9,22.0,,,,,,,,,,,,,40.7,,,,,,,,,1.0,,,,-(ppm),-,,,,,,,,,,,,,,,,,,,,,1987,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.4,,,,,,,,不明,温泉・鉱泉,350,,,30.4,,,7.70,,,,,,,,,,,,85.4,4.63,,,0.281(ppm),7.78,25.2,,,,,,,,,,,,,41.2,,,,,,,,,0.81,,,,1.16(ppm),255,,,,,,,,,,,,,,,,,,,,,1989,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.4,,,,,,,,不明,温泉・鉱泉,350,,,30.9,,,7.80,,,,,,,,,,,,88.3,4.38,,,0.307(ppm),7.49,24.5,,,,,,,,,,,,,42.5,,,,,,,,,0.65,,,,0.942(ppm),236,,,,,,,,,,,,,,,,,,,,,1990,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.4,,,,,,,,不明,温泉・鉱泉,350,,,30.9,,,7.8,,,,,,,,,,,,89.1,4.07,,,0.280(ppm),6.80,25.2,,,,,,,,,,,,,44.0,,,,,,,,,0.33,,,,0.870(ppm),279,,,,,,,,,,,,,,,,,,,,,1991,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.4,,,,,,,,不明,温泉・鉱泉,350,,,30.6,,,7.92,,,,,,,,,,,,83.0,4.04,,,-(ppm),6.90,24.0,,,,,,,,,,,,,42.0,,,,,,,,,0.00,,,,-(ppm),262,,,,,,,,,,,,,,,,,,,,,1992,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.5,,,,,,,,不明,温泉・鉱泉,500,,,40.5,,,8.30,,,,,,,,,,,,129,21.4,,,35.0(ppm),2.27,8.82,,,,,,,,,,,,,153,,,,,,,,,14.7,,,,0.091(ppm),232,,,,,,,,,,,,,,,,,,,,,1969,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.5,,,,,,,,不明,温泉・鉱泉,500,,,39.6,,,8.30,,,,,,,,,,,,224,24.4,,,-(ppm),2.1,8.2,,,,,,,,,,,,,181,,,,,,,,,74.5,,,,-(ppm),-,,,,,,,,,,,,,,,,,,,,,1987,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,甲府市内No.5,,,,,,,,不明,温泉・鉱泉,500,,,38.5,,,8.12,,,,,,,,,,,,209,16,,,0.438(ppm),2.14,10.7,,,,,,,,,,,,,182,,,,,,,,,58.4,,,,0.218(ppm),180,,,,,,,,,,,,,,,,,,,,,1989,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
