都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
岡山県,,,,,,,,,不明,温泉・鉱泉,,,,50,,,9.3,,,,,,,,,,,,42.9,1.3,,,,0.2,2.8,,,,,,,,,,,,,20.8,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
岡山県,鷺の湯一号源泉,134,8,9,34,59,34,,不明,温泉・鉱泉,,,,46.8,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"鉱泉中のラジウム、ラドン同時定量に関する研究その１,温泉科学,1978"
岡山県,奥津荘,133,55,30,35,13,10,,不明,温泉・鉱泉,,,29.5,42.8,,,8.6,,,,,,,,,,,,,,,,,3.2,2,,,,,,,,,,,,1.6,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"山陰地方の温泉のフッ素含有量,電気通信大学学報（理工学編）,1981"
岡山県,般若寺,133,55,30,35,13,10,,不明,温泉・鉱泉,,,28.9,38,,,8.5,,,,,,,,,,,,,,,,,1,1.3,,,,,,,,,,,,0.75,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"山陰地方の温泉のフッ素含有量,電気通信大学学報（理工学編）,1981"
岡山県,川西ホテル,133,55,30,35,13,10,,不明,温泉・鉱泉,,,30.5,39.1,,,8.6,,,,,,,,,,,,,,,,,1.3,1.9,,,,,,,,,,,,1.4,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"山陰地方の温泉のフッ素含有量,電気通信大学学報（理工学編）,1981"
岡山県,,134,8,9,34,59,34,,井戸,温泉・鉱泉,,,,39.7,,,8.5,,,,,,,,,,,0.5,434,10,,,,0.17,255,,,,,,,,,,,,5.5,1070,1.61,,,,,,,,9.96,,,,,26.8,,,,,,,,,32.7,,12.1,,,,,,,,,,1983.4.8.,"有馬のNa-Ca-C1-HCD3タイプの水の地球化学的特徴,地球化学ジャーナル,1985"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,47,,,9,,0.2,,,0.2,,,,,,,52.5,0,,,,0,1.8,,,,,,,,,,,,-,40.1,,,,,,,,,16.7,,,,,18,18,,,,,,,,,47.6,,,,,,,,,,mg/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,55,16,35,12,37,,不明,温泉・鉱泉,,,,37,,,9.4,,4.1,,,0.14,,,,,,,31.4,4.1,,,,0,8.3,,,,,,,,,,,,-,10.7,,,,,,,,,28.9,,,,,21.7,30.3,,,,,,,,,41.2,,,,,,,,,,mg/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,134,8,9,34,59,34,,不明,温泉・鉱泉,,,,40,,,8.6,,21.2,,,1.9,,,,,,,408,5.6,,,,0.1,228.6,,,,,,,,,,,,4.9,1047,,,,,,,,,14.8,,,,,26.2,0,,,,,,,,,36.4,,,,,,,,,,mg/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
