都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ－Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ－,Ｃｌ－,Ｂｒ－,I－,OH－,ＮＯ２－,ＮＯ３－,ＨＳ－,Ｓ２Ｏ３2－,ＨＳＯ４－,ＳＯ４２－,ＳＯ３２－,Ｈ２ＰＯ４－,ＨＰＯ４２－,ＰＯ４３－,ＨＣＯ３－,ＣＯ３２－,ＨＳｉＯ３－,ＳｉＯ３２－,ＢＯ２－,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ－ＣＯ２,Ｔ－Ａｓ,Ｔ－Ｈｇ,Ｔ－Ｐ,Ｔ－Ｂ,単位,調査日,文献名
愛媛,第4源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,45.6,,,8.8,,,,,196.7,,,,,,,31.3,4.1,,,,1.1,3.4,,,0.9,,1.2,,,,,,,,33.7,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,36.6,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
愛媛,第5源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,50.3,,,8.9,,,,,234.4,,,,,,,41.3,7.9,,,,1,9.1,,,1,,1.8,,,,,,,,37.7,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,39,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
愛媛,第6源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,49.5,,,8.6,,,,,238.6,,,,,,,34.5,1.6,,,,0.6,4.9,,,1,,1.2,,,,,,,,23.1,,,,,,,,,13.7,,,,,,,,,,,,,,,,,,,,41,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
愛媛,第7源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,48,,,8.3,,,,,235,,,,,,,31.1,1.5,,,,0.7,9.7,,,0.6,,1.4,,,,,,,,28.4,,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,41,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
愛媛,第8源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,49.9,,,8.4,,,,,245,,,,,,,36.2,7.8,,,,0.9,4.8,,,0.7,,1.2,,,,,,,,32.9,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,46.2,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
愛媛,第9源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,51.5,,,8.4,,,,,221.8,,,,,,,37.3,7.3,,,,0.5,4.3,,,0.5,,0.6,,,,,,,,31.3,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,43.8,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
愛媛,第10源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,41.4,,,8.4,,,,,232,,,,,,,34.3,8.1,,,,0.7,12.7,,,0.7,,0.8,,,,,,,,36,,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,46.4,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
愛媛,西条市玉津,133,12,20,33,55,0,,井戸,観測井,50,,,15.7,,,6,,,,,,,,,18.7,,,9.1,1.6,,,0.36,4.7,10.3,,,,,,,0.095,,,,,,4.2,,,,,,,,,12.3,,,,,37.8,,,,,,,,,18,,,,,17.4,,,,,,,,"愛媛県道前地区地下水利用適正化調査報告,工業用水,1970"
愛媛,西条市神拝,133,10,40,33,54,40,,井戸,観測井,80,,,12,,,7,,,,,,,,,2.5,,,3.2,0.5,,,0,7.8,6.8,,,,,,,0.1,,,,,,4.6,,,,,,,,,4.8,,,,,32.9,,,,,,,,,8.2,,,,,10.8,,,,,,,,"愛媛県道前地区地下水利用適正化調査報告,工業用水,1970"
愛媛,西条市てい端,133,8,30,33,54,40,,井戸,観測井,80,,,18,,,6.7,,,,,,,,,29.5,,,4385.4,135.4,,,0.95,360,608,,,,,,,17.5,,,,,,4750,,,,,,,,,350,,,,,203.7,,,,,,,,,20,,,,,44.9,,,,,,,,"愛媛県道前地区地下水利用適正化調査報告,工業用水,1970"
愛媛,周桑郡任生川町,133,5,0,33,56,30,,井戸,観測井,145,,,16.8,,,7.1,,,,,,,,,1.3,,,10.9,2.1,,,0.18,1.9,12.5,,,,,,,0.15,,,,,,5.4,,,,,,,,,0,,,,,65.9,,,,,,,,,25,,,,,6.5,,,,,,,,"愛媛県道前地区地下水利用適正化調査報告,工業用水,1970"
愛媛,北宇和郡広見町清水字河原田841,,,,,,,,湧泉,温泉・鉱泉,,,28.1,19.35,0.75,,9.4,,,,,470.7,,,,,,0.34,191.3,3.25,,,,2.477,4.083,,,0.015,,0,0,,,,,,2.23,22.55,,,0.427,,,,,,0,,,,,334.4,77.88,,,,,,,,,,4.66,,0.51,0,,,,,,,1972-08-09 00:00:00,"昭和４７年度温泉分析成績,愛媛衛研年報,1972"
愛媛,南宇和郡城辺町緑,132,36,27.93000000010579,33,0,58.68999999997015,,井戸,温泉・鉱泉,88.2,,7.6,16.4,,,9.2,,,,,98.4,,,,,,0.012,22.25,0.426,,,,0.691,4.77,,,,,,,,,,,,1.296,13.54,,,0.269,,,,,,3.926,,,,,35.57,3.327,,,,,,,,,,1.419,,1.146,0.07,,,,,,,1974.1.30.,"愛媛県南予地方における温泉群の実態調査成績,愛媛衛研年報3,1973"
愛媛,北宇和郡津島町大字槙川,132,38,0,33,5,20,,井戸,温泉・鉱泉,25,,2.6,17.4,54.1,,8.51,,,,,267.6,,,,,,0.058,80.53,0.557,,,,0.802,12.47,,,,,,,,,,,,1.023,112,,,0.051,,,,,,7.872,,,,,57,1.088,,,,,,,,,,4.623,,3.225,0.422,,,,,,,1974-01-24 00:00:00,"愛媛県南予地方における温泉群の実態調査成績,愛媛衛研年報3,1973"
愛媛,北宇和郡津島町大字山財上組,132,34,54.82000000004064,33,5,58.69000000001279,,井戸,温泉・鉱泉,250,,7.5,20.05,423,,8.41,,,,,265.6,,,,,,0.069,79,3.47,,,,2.358,14.54,,,,,0.083,0.031,,,,,,4.158,25.59,,,,,,,,,4.51,,,,,190.3,2.126,,,,,,,,,,1.379,,,1.809,,,,,,,1974.1.24.,"愛媛県南予地方における温泉群の実態調査成績,愛媛衛研年報3,1973"
愛媛,北宇和郡津島町大字畑地,132,31,33.1000000000131,33,4,40.43000000002053,,井戸,温泉・鉱泉,70,,9.3,19.65,64.8,,8.1,,,,,427.2,,,,,,0.384,142,4.667,,,,2.431,7.107,,,,,,,,,,,,2.559,60.97,,,0.021,,,,,,0,,,,,288.9,1.814,,,,,,,,,,2.109,,0.031,4.655,,,,,,,1974.1.24.,"愛媛県南予地方における温泉群の実態調査成績,愛媛衛研年報3,1973"
愛媛,北宇和郡広見町奈良奥,132,37,53.26999999998634,33,13,9.12999999999613,,湧泉,温泉・鉱泉,,,4.1,10.1,,,7.3,,,,,68.4,,,,,,,11.29,0.328,,,,0.851,9.624,,,,,,,,,,,,0.469,12.05,,,,,,,,,7.776,,,,,31.26,0.036,,,,,,,,,,3.765,,1.809,,,,,,,,1974.1.23.,"愛媛県南予地方における温泉群の実態調査成績,愛媛衛研年報3,1973"
愛媛,北宇和郡広見町成川,,,,,,,,井戸,温泉・鉱泉,750,,4.9,20.6,82.1,,7.9,,,,,183.4,,,,,,0.029,41.5,0.426,,,,0.681,18.11,,,,,,,,,,,,3.102,70.83,,,,,,,,,2.723,,,,,24.91,0.143,,,,,,,,,,0.446,,1.298,0.617,,,,,,,1974-01-23 00:00:00,"愛媛県南予地方における温泉群の実態調査成績,愛媛衛研年報3,1973"
愛媛,宇和島市野川,132,34,54.82000000004064,33,13,43.04000000000201,,井戸,温泉・鉱泉,150.3,,7.1,9.2,1.44,,8.6,,,,,131.8,,,,,,0.027,40.5,0.557,,,,0.122,6.741,,,,,,,,,,,,5.453,8.437,,,0.068,,,,,,0,,,,,88.94,2.099,,,,,,,,,,0.243,,0.079,0.534,,,,,,,1974.1.25.,"愛媛県南予地方における温泉群の実態調査成績,愛媛衛研年報3,1973"
愛媛,温泉郡川内町5405,132,54,26.37000000013359,33,40,8.150000000014757,,井戸,温泉・鉱泉,200,,28.1,16,1.05,,9.42,,,,,395,,,,,,0,143.22,1.161,,,,0.681,0.001,,,0.032,,0.245,0,,,,,,0.929,8.438,,,0.447,,,,,,4.416,,,,,290,45.04,,,,,,,,,,2.023,,0,0.261,,,,,,,1973.7.17.,"昭和４８年度温泉分析成績,愛媛衛研年報,1973"
愛媛,伊予郡中山町大字佐礼谷乙1100,132,42,24.82000000002245,33,38,15.6500000000193,,井戸,温泉・鉱泉,500,,5.3,23.35,158.4,,8.1,,,,,196.5,,,,,,0.076,30.45,2.43,,,,8.63,21.76,,,0.004,,0.129,0,,,,,,0.174,6.043,,,0.022,,,,,,17.09,,,,,151.5,1.057,,,,,,,,,,9.325,,0.056,2.602,,,,,,,1974.3.18.,"昭和４８年度温泉分析成績,愛媛衛研年報,1973"
愛媛,宇和島市祝森尾花甲2809,,,,,,,,井戸,温泉・鉱泉,50,,9,16.8,30.8,,7.8,,,,,229.4,,,,,,0.101,48.48,2.585,,,,4.475,24.41,,,0.006,,0.16,0,,,,,,0.714,12.23,,,,,,,,,18.61,,,,,175.1,0.618,,,,,,,,,,0.823,,1.753,6.28,,,,,,,1974-03-19 00:00:00,"昭和４８年度温泉分析成績,愛媛衛研年報,1973"
愛媛,,,,,,,,,不明,温泉・鉱泉,,,,32.1,,,8.82,,,,,278.4,,,,,,,85.59,1.6,,,,1.09,6.77,,,,,,,,,,,,9.87,52.48,,,,,,,,,10.41,,,,,119.4,6.98,,,,,,,,,,,,0.49,2.23,,,,,,,,"愛媛の水（第３報）,愛媛衛研年報,1973"
愛媛,,,,,,,,,不明,温泉・鉱泉,,,,15.99,,,6.44,,,,,4155,,,,,,,1233,89.23,,,,31.21,171.8,,,,,,,,,,,,0.45,1746,,,,,,,,,7.13,,,,,1215,0.64,,,,,,,,,,,,0.17,1492,,,,,,,,"愛媛の水（第３報）,愛媛衛研年報,1973"
愛媛,,,,,,,,,不明,温泉・鉱泉,,,,15.84,,,8.28,,,,,724.6,,,,,,,281,6.51,,,,5.33,14.01,,,,,,,,,,,,3.09,338,,,,,,,,,10.98,,,,,196.5,7.12,,,,,,,,,,,,1.24,6.83,,,,,,,,"愛媛の水（第３報）,愛媛衛研年報,1973"
愛媛,,,,,,,,,不明,温泉・鉱泉,,,,16.01,,,8.48,,,,,247.2,,,,,,,78.74,3.64,,,,2.26,6.92,,,,,,,,,,,,1.7,42.37,,,,,,,,,7.79,,,,,129.7,12.41,,,,,,,,,,,,0.93,2.75,,,,,,,,"愛媛の水（第３報）,愛媛衛研年報,1973"
愛媛,,,,,,,,,不明,温泉・鉱泉,,,,23,,,9,,,,,,,,,,,,87.9,0.5,,,,0.2,6.3,,,,,,,,,,,,,7.3,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,1963,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
愛媛,,,,,,,,,不明,温泉・鉱泉,,,,47,,,8.3,,,,,,,,,,,,66.7,1.2,,,,0.2,4.2,,,,,,,,,,,,,30.3,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,1963,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
愛媛,今治市長沢字芋尻甲517,132,56,46.03000000005295,34,3,22.17000000002827,,井戸,温泉・鉱泉,500,,27.9,25.4,206,,8.4,,,,,487.1,,,,,,0.215,181.9,3.257,,,,3.664,7.134,,,,,,0,,,,,,12.27,8.16,,,0.068,,,,,,0.768,,,,,455.1,6.771,,,,,,,,,,6.356,,0,4.392,,,,,,,1975.6.16.,"昭和５０年度温水分析成績,愛媛衛研年報,1976"
愛媛,今治市孫兵衛作四郎右衛門,132,56,46.03000000005295,34,3,22.17000000002827,,井戸,温泉・鉱泉,500,,20.8,17.8,28.4,,7.7,,,,,195.8,,,,,,0.032,15,1.073,,,,5.544,33.63,,,,,0.4,0,,,,,,3.92,7.231,,,,,,,,,5.76,,,,,140.1,0.414,,,,,,,,,,0,,0,6.722,,,,,,,1975.5.14.,"昭和５０年度温水分析成績,愛媛衛研年報,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,44.9,,,8.31,,,,,198.1,,,,,,0.171,63.33,1.068,,,,0.083,3.45,,,,,,,,,,,,9.066,28.71,,,,,,,,,26.3,,,,,,38.36,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,48.1,,,8.35,,,,,185.5,,,,,,0.171,70,1.455,,,,0.258,2.61,,,,,,,,,,,,10.38,26.24,,,,,,,,,23.04,,,,,,40.19,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,46,,,9,,,,,231.3,,,,,,0.177,63.36,1.58,,,,0.192,3.52,,,,,,,,,,,,12.33,34.73,,,,,,,,,9.13,,,,,,34.26,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,47.2,,,8.48,,,,,218.8,,,,,,0.177,74.52,1.159,,,,0.001,2.947,,,,,,,,,,,,12.82,35.63,,,,,,,,,9.561,,,,,,50.56,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,49.2,,,8.75,,,,,216.2,,,,,,0.155,68,0.977,,,,0.107,2.224,,,,,,,,,,,,10.58,23.4,,,,,,,,,25.39,,,,,,43.23,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,46.8,,,9.09,,,,,237.2,,,,,,,80.97,1.653,,,,0.411,2.711,,,,,,,,,,,,13.09,41.26,,,,,,,,,5.18,,,,,,36.44,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,44.9,,,8.61,,,,,231.1,,,,,,0.166,95.17,1.091,,,,0.093,2.321,,,,,,,,,,,,15.03,38.36,,,,,,,,,6.208,,,,,,35.94,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,42.6,,,8.71,,,,,224.8,,,,,,0.164,75.08,1.114,,,,0.001,2.377,,,,,,,,,,,,15.43,40.48,,,,,,,,,0.503,,,,,,41.33,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,43.8,,,8.46,,,,,225.9,,,,,,0.155,51.55,1.36,,,,0.795,16.67,,,,,,,,,,,,2.34,27.44,,,,,,,,,36.19,,,,,,44.52,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,46.4,,,9.16,,,,,216.2,,,,,,0.14,67.52,1.045,,,,0.001,1.831,,,,,,,,,,,,13.85,26.53,,,,,,,,,10.54,,,,,,35.85,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,36.8,,,9.14,,,,,211.4,,,,,,0.127,72,0.72,,,,0.001,0.922,,,,,,,,,,,,11,29,,,,,,,,,10.46,,,,,,49.8,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,30.7,,,9.08,,,,,210.2,,,,,,0.109,69.09,0.56,,,,0.001,1.804,,,,,,,,,,,,13.95,24.32,,,,,,,,,9.216,,,,,,46.32,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,23.3,,,8.74,,,,,170,,,,,,0.044,61.36,0.48,,,,0.627,6.373,,,,,,,,,,,,6.1,13.05,,,,,,,,,37.15,,,,,,44.38,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,21.1,,,8.31,,,,,114.6,,,,,,0.053,19.5,0.88,,,,5.207,37.35,,,,,,,,,,,,0.567,15.88,,,,,,,,,34.08,,,,,,55.02,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,19.5,,,7.82,,,,,176.4,,,,,,,24.2,2.5,,,,2.576,20.82,,,,,,,,,,,,2.8,9.438,,,,,,,,,9.328,,,,,,53.02,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,51.7,,,8.91,,,,,205.5,,,,,,0.151,68.1,0.886,,,,0.136,2.489,,,,,,,,,,,,14.14,34.67,,,,,,,,,5.92,,,,,,34.11,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,51.2,,,8.9,,,,,219.5,,,,,,0.155,70,1.023,,,,0.297,3.485,,,,,,,,,,,,12.96,32.12,,,,,,,,,14.23,,,,,,35.56,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,49.5,,,9.04,,,,,239.8,,,,,,0.175,76.09,1.1,,,,0.001,1.972,,,,,,,,,,,,16.29,45.45,,,,,,,,,1.555,,,,,,40.16,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,43.1,,,9.08,,,,,262,,,,,,0.179,81.4,1.537,,,,0.001,2.285,,,,,,,,,,,,16.39,51.83,,,,,,,,,1.344,,,,,,45.2,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,32.8,,,9,,,,,336.6,,,,,,,108.1,1.2,,,,0.3,5.4,,,,,,,,,,,,13.8,108.8,,,,,,,,,13,,,,,,20.95,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,29.8,,,9.31,,,,,239.4,,,,,,0.306,77.77,0.86,,,,0.265,2.004,,,,,,,,,,,,13.71,35.1,,,,,,,,,24.4,,,,,,43.56,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,20.1,,,8.5,,,,,106.6,,,,,,,9,1.25,,,,0.85,19.8,,,,,,,,,,,,0.24,16.8,,,,,,,,,18.6,,,,,,32.53,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,34.6,,,8.2,,,,,339,,,,,,,112,1.6,,,,0.2,4.3,,,,,,,,,,,,11.25,115.9,,,,,,,,,6.5,,,,,,19.1,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,38,,,8.8,,,,,340.2,,,,,,,114,0.75,,,,0.25,3,,,,,,,,,,,,13,133.6,,,,,,,,,3.29,,,,,,13.9,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,39.9,,,9,,,,,351.5,,,,,,,114.7,1.1,,,,0.3,3.7,,,,,,,,,,,,13.3,129,,,,,,,,,12.4,,,,,,18.38,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,33,,,9.31,,,,,222.8,,,,,,0.273,71.38,0.82,,,,0.289,2.004,,,,,,,,,,,,12.52,33.04,,,,,,,,,16.99,,,,,,41.58,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,28,,,9.2,,,,,191,,,,,,0.218,58,0.79,,,,0.386,3.166,,,,,,,,,,,,9.717,28.36,,,,,,,,,19.01,,,,,,34.68,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,31,,,9.31,,,,,218.1,,,,,,0.299,77.75,0.93,,,,0.096,2.886,,,,,,,,,,,,12.68,44.68,,,,,,,,,19.87,,,,,,38.87,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,25.3,,,9.48,,,,,265,,,,,,0.328,88.33,0.82,,,,0.121,2.164,,,,,,,,,,,,15.58,60.12,,,,,,,,,7.488,,,,,,44.46,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,21,,,8.87,,,,,192,,,,,,0.164,52,0.75,,,,1.35,11.9,,,,,,,,,,,,6.978,37.01,,,,,,,,,21.5,,,,,,39.6,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,23.2,,,8.69,,,,,147.8,,,,,,0.101,37.92,0.61,,,,0.386,7.976,,,,,,,,,,,,4.467,16.17,,,,,,,,,8.544,,,,,,37.2,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,25,,,9.51,,,,,254.6,,,,,,0.324,87.5,0.57,,,,0.313,1.884,,,,,,,,,,,,14.42,44.1,,,,,,,,,16.9,,,,,,49.3,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,47,27.410000000134,33,50,52.17000000001804,,井戸,温泉・鉱泉,,,,39.9,,,9.11,,,,,342.2,,,,,,0.473,108,1.71,,,,0.001,3.37,,,,,,,,,,,,15.23,108,,,,,,,,,12.29,,,,,,23.65,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,55,2.580000000136806,33,52,23.47000000003447,,井戸,温泉・鉱泉,,,,26.7,,,9.09,,,,,118.4,,,,,,0.088,27.14,0.794,,,,1.31,9.64,,,,,,,,,,,,4.79,7.99,,,,,,,,,13.08,,,,,,32.46,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,49,40,33,51,40,,井戸,温泉・鉱泉,,,,18.2,,,8.81,,,,,87.3,,,,,,0.029,15.7,1.06,,,,0.34,10.7,,,,,,,,,,,,3.45,4.8,,,,,,,,,3.17,,,,,,25.86,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,53,52.75000000012824,33,48,35.21000000003198,,井戸,温泉・鉱泉,,,,37.9,,,9.25,,,,,409.6,,,,,,0.28,167.5,1.2,,,,0.001,1.268,,,,,,,,,,,,8.4,87.1,,,,,,,,,1.029,,,,,,129.8,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,53,52.75000000012824,33,48,35.21000000003198,,井戸,温泉・鉱泉,,,,33.85,,,8.45,,,,,173.2,,,,,,0,43.6,0.9,,,,0.308,8.997,,,,,,,,,,,,0.438,8.273,,,,,,,,,0.001,,,,,,67.15,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,53,52.75000000012824,33,48,35.21000000003198,,井戸,温泉・鉱泉,,,,26,,,9.03,,,,,249.2,,,,,,0.241,91.07,0.486,,,,0.001,2.405,,,,,,,,,,,,7.224,29.21,,,,,,,,,16.51,,,,,,73.68,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
